stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step,method,subject
21,27.91554999999994,1.3000300876335598,0.0656019201587657,1.124955,0.4499819999998635,0.6749730000001364,0.6000000000001213,28.59052300000008,29.04050499999994,3431,3485,False,False,regular,S2
22,29.04050499999994,1.3055354875300973,0.0635466467973076,1.1416209999999865,0.46664799999985,0.6749730000001364,0.5912408759125353,29.71547800000008,30.18212599999993,3566,3622,False,False,regular,S2
23,30.18212599999993,1.3279049660726685,0.0686712165124004,1.1332879999999932,0.46664799999985,0.6666400000001431,0.5882352941177769,30.84876600000007,31.31541399999992,3702,3758,False,False,regular,S2
24,31.31541399999992,1.3131103390997894,0.0718203446919816,1.158286999999973,0.4583150000000842,0.6999719999998888,0.604316546762508,32.01538599999981,32.47370099999989,3842,3897,False,False,regular,S2
25,32.47370099999989,0.90272859028613,0.0433403849029227,1.1166220000000069,0.3833179999999174,0.7333040000000892,0.6567164179105237,33.20700499999998,33.5903229999999,3985,4031,True,True,regular,S2
26,33.5903229999999,1.4227522029851094,0.0626655311885083,3.98317400000019,0.4666480000000774,3.5165260000001126,0.882845188284505,37.10684900000001,37.57349700000009,4453,4509,True,True,regular,S2
27,37.57349700000009,1.288699149280138,0.0625769719735634,1.1166219999997793,0.3999839999999039,0.7166379999998753,0.6417910447761346,38.29013499999997,38.69011899999987,4595,4643,False,False,regular,S2
28,38.69011899999987,1.2958156075969358,0.0641931808594354,1.1166220000000069,0.433315999999877,0.6833060000001296,0.6119402985075751,39.373425,39.806740999999874,4725,4777,False,False,regular,S2
29,39.806740999999874,1.2854597807284358,0.0654982575818724,1.124955,0.4499819999998635,0.6749730000001364,0.6000000000001213,40.48171400000001,40.931695999999874,4858,4912,False,False,regular,S2
30,40.931695999999874,1.2996697865617886,0.0644562882151536,1.1166220000000069,0.4083169999998972,0.7083050000001094,0.6343283582090494,41.640000999999984,42.04831799999988,4997,5046,False,False,regular,S2
31,42.04831799999988,1.3272148033655389,0.0655230157947053,1.1082890000000134,0.433315999999877,0.6749730000001364,0.6090225563910932,42.72329100000002,43.15660699999989,5127,5179,False,False,regular,S2
32,43.15660699999989,1.319174909642344,0.0679258288366437,1.09995600000002,0.4583149999998568,0.6416410000001633,0.5833333333334711,43.79824800000006,44.25656299999992,5256,5311,False,False,regular,S2
33,44.25656299999992,1.3296905045638596,0.0631159552551793,1.1082890000000134,0.4583149999998568,0.6499740000001566,0.586466165413668,44.90653700000007,45.36485199999993,5389,5444,False,False,regular,S2
34,45.36485199999993,1.343087942263884,0.0693819759296571,1.1082890000000134,0.4583149999998568,0.6499740000001566,0.586466165413668,46.014826000000085,46.47314099999994,5522,5577,False,False,regular,S2
35,46.47314099999994,1.3998947535276955,0.0744875752209537,1.1416209999999865,0.5083130000000438,0.6333079999999427,0.5547445255474016,47.10644899999989,47.61476199999993,5653,5714,False,False,regular,S2
36,47.61476199999993,1.3729060014456833,0.0742389589505115,1.09995600000002,0.4833140000000639,0.6166419999999562,0.5606060606060105,48.23140399999989,48.71471799999995,5788,5846,False,False,regular,S2
37,48.71471799999995,1.3876705748507463,0.0703831888537227,1.1332879999999932,0.46664799999985,0.6666400000001431,0.5882352941177769,49.38135800000009,49.84800599999994,5926,5982,False,False,regular,S2
38,49.84800599999994,1.3409335180541444,0.0671410571023832,1.1166220000000069,0.4666480000000774,0.6499739999999292,0.5820895522387391,50.49797999999987,50.96462799999995,6060,6116,False,False,regular,S2
39,50.96462799999995,0.1815652341623518,,0.7416369999998551,0.0666639999997187,0.6749730000001364,0.9101123595509236,51.63960100000008,51.7062649999998,6197,6205,True,True,regular,S2
40,51.7062649999998,0.8007947046533753,0.0636241244321037,3.9165100000000166,0.4749809999998433,3.4415290000001733,0.8787234042553597,55.147793999999976,55.62277499999982,6618,6675,True,True,regular,S2
41,55.62277499999982,1.443044524584963,0.077979080092866,1.124955,0.4999799999998231,0.6249750000001768,0.5555555555557128,56.24775,56.74772999999982,6750,6810,False,False,regular,S2
42,56.74772999999982,1.3746411862956198,0.0745731143430233,1.0749570000002675,0.4666480000000774,0.6083090000001903,0.5658914728682531,57.35603900000001,57.82268700000009,6883,6939,False,False,regular,S2
43,57.82268700000009,1.3851927720669903,0.0700531062023191,1.0999559999997928,0.4666480000000774,0.6333079999997153,0.5757575757574255,58.4559949999998,58.92264299999988,7015,7071,False,False,regular,S2
44,58.92264299999988,1.3724755293112123,0.072250098860045,1.0916230000000269,0.4583150000000842,0.6333079999999427,0.5801526717556584,59.55595099999982,60.01426599999991,7147,7202,False,False,regular,S2
45,60.01426599999991,1.3582723830934154,0.0701921348077182,1.0916230000000269,0.4583149999998568,0.6333080000001701,0.5801526717558667,60.64757400000008,61.105888999999934,7278,7333,False,False,regular,S2
46,61.105888999999934,1.3567878135546496,0.0696992075694912,1.1082890000000134,0.4666480000000774,0.641640999999936,0.5789473684209878,61.74752999999987,62.21417799999995,7410,7466,False,False,regular,S2
47,62.21417799999995,1.3424480610726148,0.0672104900039642,1.09995600000002,0.4499820000000909,0.6499739999999292,0.5909090909090158,62.86415199999988,63.31413399999997,7544,7598,False,False,regular,S2
48,63.31413399999997,1.3291158928055584,0.0655705037549122,1.1082890000000134,0.4666480000000774,0.641640999999936,0.5789473684209878,63.9557749999999,64.42242299999998,7675,7731,False,False,regular,S2
49,64.42242299999998,1.29663733004621,0.0647532718902972,1.1082890000000134,0.4666480000000774,0.641640999999936,0.5789473684209878,65.06406399999992,65.530712,7808,7864,False,False,regular,S2
50,65.530712,1.277919998136264,0.0675723028998761,1.1332879999999932,0.4583150000000842,0.674972999999909,0.5955882352940409,66.2056849999999,66.66399999999999,7945,8000,False,False,regular,S2
51,66.66399999999999,1.2867601716616763,0.0610439998418996,1.1082890000000134,0.4499820000000909,0.6583069999999225,0.5939849624059379,67.32230699999991,67.772289,8079,8133,False,False,regular,S2
52,67.772289,1.2267597969003627,0.0636551182243054,1.1332879999999932,0.4749810000000707,0.6583069999999225,0.5808823529411116,68.43059599999992,68.905577,8212,8269,False,False,regular,S2
53,68.905577,0.9795350710740592,0.0372073797278508,1.191618999999946,0.4166500000001178,0.7749689999998282,0.6503496503495356,69.68054599999982,70.09719599999994,8362,8412,False,False,regular,S2
