stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
67,97.87941799999999,0.1304102533720929,,0.6999720000000025,0.08332999999998947,0.616642000000013,0.8809523809523965,98.49606,98.57938999999999,11820,11830,True,True
68,98.57938999999999,1.5988575682747703,0.03688495924995125,1.5249390000000176,0.4666480000000206,1.058290999999997,0.6939890710382414,99.63768099999999,100.104329,11957,12013,True,True
69,100.104329,1.1972434112342527,0.03735300150814197,3.6665199999999913,0.44164899999998397,3.2248710000000074,0.8795454545454586,103.32920000000001,103.770849,12400,12453,True,True
70,103.770849,0.7922354939491885,0.03760439872191286,1.2416170000000193,0.4666480000000206,0.7749689999999987,0.6241610738254926,104.545818,105.01246600000002,12546,12602,False,False
71,105.01246600000002,0.7824758103925628,0.03245453161219333,1.1999519999999961,0.45831500000002734,0.7416369999999688,0.6180555555555315,105.75410299999999,106.21241800000001,12691,12746,False,False
72,106.21241800000001,0.8582102449249992,0.031027052182154857,1.1749529999999595,0.4916470000000004,0.6833059999999591,0.5815602836879286,106.89572399999997,107.38737099999997,12828,12887,False,False
73,107.38737099999997,0.7911712790127833,0.039670379188832525,1.0916230000000269,0.4166500000000042,0.6749730000000227,0.6183206106870285,108.062344,108.478994,12968,13018,False,False
74,108.478994,0.9112605225109175,0.03277069479569149,1.1749530000000163,0.43331600000004755,0.7416369999999688,0.6312056737588299,109.22063099999997,109.65394700000002,13107,13159,False,False
75,109.65394700000002,0.8878849888975145,0.039413441603475194,1.124955,0.45831500000002734,0.6666399999999726,0.5925925925925682,110.32058699999999,110.77890200000002,13239,13294,False,False
76,110.77890200000002,0.852198143392248,0.036414602973918034,1.124955,0.45831500000002734,0.6666399999999726,0.5925925925925682,111.44554199999999,111.90385700000002,13374,13429,False,False
77,111.90385700000002,0.9099969309797297,0.0359362674419684,1.0999559999999633,0.4833140000000071,0.6166419999999562,0.5606060606060395,112.52049899999997,113.00381299999998,13503,13561,False,False
78,113.00381299999998,0.8676513584685728,0.03556551960822847,1.0416250000000105,0.39998400000001766,0.6416409999999928,0.6159999999999869,113.64545399999997,114.04543799999999,13638,13686,False,False
79,114.04543799999999,0.886360973591658,0.033051279227864785,1.1749530000000163,0.47498100000001386,0.6999720000000025,0.5957446808510577,114.74540999999999,115.220391,13770,13827,False,False
80,115.220391,1.0296937959052783,0.03161495892763046,4.4581549999999766,0.4583149999999705,3.999840000000006,0.8971962616822491,119.22023100000001,119.67854599999998,14307,14362,True,True
