stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
35,52.12291499999992,1.2318278867587635,0.057550439200000005,1.2999480000003132,0.4249830000003385,0.8749649999999747,0.6730769230767414,52.997879999999896,53.422863000000234,6360,6411,False,False
36,53.422863000000234,1.2196641527072913,0.0572030927,1.283281999999872,0.47498099999984333,0.8083010000000286,0.629870129870215,54.23116400000026,54.706145000000106,6508,6565,False,False
37,54.706145000000106,1.1981743274161707,0.0596207594,1.349945999999818,0.43331599999964965,0.9166300000001684,0.6790123456792286,55.622775000000274,56.056090999999924,6675,6727,False,False
38,56.056090999999924,1.2640556807682823,0.0578700809,1.3832780000002458,0.5416450000002442,0.8416330000000016,0.6084337349396521,56.897723999999926,57.43936900000017,6828,6893,False,False
39,57.43936900000017,1.2799854931390031,0.061975108,1.316613999999845,0.46664800000007745,0.8499659999997675,0.645569620253064,58.28933499999994,58.755983000000015,6995,7051,False,False
40,58.755983000000015,1.2253358274445811,0.0598477959,1.316613999999845,0.4833139999996092,0.8333000000002357,0.6329113924053169,59.58928300000025,60.07259699999986,7151,7209,False,False
41,60.07259699999986,1.3037879939850185,0.0673507301,1.3666120000002593,0.49164699999982986,0.8749650000004294,0.6402439024392171,60.94756200000029,61.43920900000012,7314,7373,False,False
42,61.43920900000012,1.2534755448731525,0.0644786029,1.2499499999998989,0.42498299999988376,0.8249670000000151,0.6600000000000655,62.264176000000134,62.68915900000002,7472,7523,False,False
43,62.68915900000002,1.2414888702256799,0.0582933963,1.3332800000002862,0.4916470000002846,0.8416330000000016,0.6312499999998658,63.53079200000002,64.0224390000003,7624,7683,False,False
44,64.0224390000003,1.0613429591018841,0.0416456809,1.3082809999996243,0.40831699999989723,0.8999639999997271,0.6878980891719635,64.92240300000003,65.33071999999993,7791,7840,False,False
45,65.33071999999993,1.0824131217434583,0.053252544400000004,3.6665200000002187,0.48331400000006397,3.1832060000001547,0.8681818181818086,68.51392600000008,68.99724000000015,8222,8280,True,True
46,68.99724000000015,1.2185747447656252,0.0585854731,1.283281999999872,0.48331400000006397,0.7999679999998079,0.623376623376536,69.79720799999996,70.28052200000002,8376,8434,False,False
47,70.28052200000002,1.2228728686500627,0.0551605255,1.316613999999845,0.49164699999982986,0.8249670000000151,0.6265822784810979,71.10548900000003,71.59713599999986,8533,8592,False,False
48,71.59713599999986,1.197077676499275,0.060969218400000004,1.274949000000106,0.4583149999998568,0.8166340000002492,0.6405228758171356,72.41377000000011,72.87208499999997,8690,8745,False,False
49,72.87208499999997,1.212168997602971,0.0583051429,1.3499460000002728,0.4916470000002846,0.8582989999999882,0.6358024691356652,73.73038399999996,74.22203100000024,8848,8907,False,False
50,74.22203100000024,1.1635189510284942,0.0599634333,1.2999479999998584,0.46664800000007745,0.833299999999781,0.6410256410255424,75.05533100000002,75.5219790000001,9007,9063,False,False
51,75.5219790000001,1.2460418859324125,0.0588601781,1.3666119999998045,0.5083129999998164,0.8582989999999882,0.628048780487886,76.38027800000009,76.8885909999999,9166,9227,False,False
52,76.8885909999999,1.182728634610156,0.0552121219,1.3749450000000252,0.46664800000007745,0.9082969999999477,0.6606060606060105,77.79688799999985,78.26353599999993,9336,9392,False,False
53,78.26353599999993,1.2049314549268209,0.060913990300000005,1.3499460000002728,0.5083130000002711,0.8416330000000016,0.623456790123332,79.10516899999993,79.6134820000002,9493,9554,False,False
54,79.6134820000002,1.2406028767110888,0.0640737668,1.4249429999999847,0.45831500000031156,0.9666279999996732,0.6783625730991931,80.58010999999988,81.03842500000019,9670,9725,False,False
55,81.03842500000019,1.1845150615722329,0.046764262200000004,1.3916110000000117,0.4499820000000909,0.9416289999999208,0.6766467065867637,81.98005400000011,82.4300360000002,9838,9892,False,False
56,82.4300360000002,1.1515838221095738,0.0621332011,1.3582790000000386,0.4916470000002846,0.866631999999754,0.6380368098157517,83.29666799999995,83.78831500000024,9996,10055,False,False
57,83.78831500000024,1.1907760699046888,0.0604515512,1.3749450000000252,0.4916470000002846,0.8832979999997406,0.642424242424042,84.67161299999998,85.16326000000026,10161,10220,False,False
58,85.16326000000026,1.2039691421765537,0.0661301454,1.3249469999996109,0.4833139999996092,0.8416330000000016,0.6352201257863513,86.00489300000027,86.48820699999987,10321,10379,False,False
59,86.48820699999987,1.2133100395043714,0.060421531,1.441609000000426,0.5333120000000235,0.9082970000004025,0.6300578034683011,87.39650400000028,87.9298160000003,10488,10552,False,False
