,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
1635,9.7661,1.2152,0.3683,0.0152,0.0401,0.1046
1636,9.9978,1.1941,0.4128,0.0426,-0.0035,-0.0592
1637,9.8635,1.1175,0.3252,0.1031,-0.0387,-0.2262
1638,10.1166,1.7113,0.212,0.2121,-0.024,-0.3584
1639,11.365,1.6314,-0.273,0.5578,0.2155,-0.3185
1640,9.5317,5.0384,1.0421,1.1278,0.4497,-0.2163
1641,10.1288,3.7866,1.628,4.1142,0.8938,-0.3736
1642,12.0254,2.0488,1.3706,6.559,0.9509,-0.6612
1643,11.4704,-0.801,2.7173,5.7002,0.1408,-0.6678
1644,10.8019,-0.3697,4.9577,3.1908,-0.0402,-0.4704
1645,9.2091,-2.128,5.5565,1.3195,0.638,0.0177
1646,9.9164,-1.764,4.3073,0.5956,1.2596,0.3063
1647,10.6501,-1.5013,2.1828,2.1256,1.5309,0.5568
1648,10.8967,0.4318,0.1318,3.5553,1.4608,0.4494
1649,10.5954,1.227,-1.0575,3.8164,1.309,0.197
1650,10.1233,2.0192,-1.824,3.3212,1.2127,0.0158
1651,8.7532,1.5244,-3.1307,2.7251,1.1201,0.0408
1652,7.7924,1.557,-4.681,2.1863,0.9616,0.1589
1653,6.9598,1.1899,-5.952,1.7046,0.6527,0.2575
1654,6.3491,0.3216,-5.9506,1.7513,0.3128,0.3558
1655,5.0532,0.3193,-4.8363,1.8002,0.2951,0.5906
1656,8.6494,9.8629,-9.2409,0.8228,-0.0201,0.6484
1657,28.0617,3.1308,11.5728,0.8927,-0.5424,-0.0241
1658,9.1505,7.9057,-5.1202,-0.0524,-0.8121,0.7552
1659,11.6287,-1.2345,-0.9341,-0.4513,-0.1151,0.5665
1660,10.4787,0.741,0.4292,0.1928,0.1472,0.1667
1661,10.0166,1.5503,-0.4714,0.2097,0.1154,0.0875
1662,9.8964,1.693,-0.1296,0.0869,0.2015,0.096
1663,9.9434,1.3681,0.2084,0.059,0.1698,0.1206
1664,9.9179,1.3534,0.0404,-0.0074,0.1495,0.0542
1665,9.9387,1.2255,0.2469,-0.005,0.1617,-0.0056
1666,9.8025,1.0763,0.3418,-0.0122,0.1153,-0.0933
1667,9.7725,0.7985,0.5857,0.0137,0.0111,-0.26
1668,11.5738,1.5357,0.4293,0.0704,-0.0555,-0.4098
1669,9.9231,2.8992,0.0499,0.5087,0.2047,-0.3545
1670,10.039,5.1349,0.0541,0.3852,0.404,0.0132
1671,12.0548,3.256,0.831,1.6776,0.7088,-0.1221
1672,11.9473,0.5308,2.0362,2.3711,0.2836,-0.4279
1673,10.9217,-1.5166,3.6057,2.6433,-0.0849,-0.1739
1674,8.9564,2.3983,4.8281,0.0542,-0.0497,-0.3262
1675,8.0504,0.1157,5.1701,-0.6688,0.5458,0.0228
1676,8.6543,-0.047,2.8539,0.2156,1.0246,0.2473
1677,9.0636,1.1679,0.6412,0.8936,1.0929,0.2046
1678,9.2532,1.2883,-0.6869,0.9138,0.8344,0.1459
1679,9.4819,1.0662,-0.9009,0.2648,0.3817,0.0726
1680,9.0075,0.4388,-0.3241,-0.4499,0.07,0.1865
1681,8.6143,0.0683,0.2189,-0.9259,0.0194,0.3998
1682,8.7623,0.1057,0.1564,-1.2167,0.0127,0.548
1683,8.6428,0.3521,-0.2724,-1.0883,-0.0858,0.5938
1684,8.4525,1.0464,-0.5997,-0.741,-0.262,0.542
1685,8.7706,0.9945,-0.715,-0.3149,-0.4986,0.4435
1686,8.1551,1.6586,-0.2399,-0.1553,-0.6699,0.3483
1687,11.0273,1.9869,6.7011,0.6756,-0.2393,0.7291
1688,18.5071,22.2647,2.6782,0.4995,-0.8929,-0.8884
1689,10.387,-2.2209,1.653,2.0855,-1.3949,-0.4088
1690,9.0536,5.5967,-5.3842,-0.5162,-1.1158,0.0812
1691,10.7942,0.1393,-1.3751,0.176,-0.343,0.0069
1692,10.4825,0.7828,0.1041,0.409,-0.0731,-0.0489
1693,9.9777,1.0751,0.1221,0.1106,-0.3375,-0.0411
1694,9.8951,0.308,-0.4531,0.2504,-0.4891,-0.1848
1695,9.891,1.1624,-1.0153,0.2459,-0.4772,-0.3257
1696,10.024,1.5568,-1.2709,0.1824,-0.4047,-0.2965
1697,9.7133,1.4653,-1.1899,0.0984,-0.3731,-0.2623
1698,9.7498,1.2549,-1.3814,0.0769,-0.4206,-0.3444
1699,9.9748,1.4778,-1.2478,0.0536,-0.4977,-0.4315
1700,9.985,1.6512,-1.4662,-0.0406,-0.5466,-0.5031
1701,11.1497,1.6975,-1.6512,-0.1019,-0.4541,-0.577
1702,13.0371,2.2605,-0.7316,-0.494,-0.1809,-0.6359
1703,14.256,2.0391,1.4433,-1.1493,-0.3937,-0.8927
1704,13.0699,-0.4883,1.955,-1.9329,-0.9253,-0.6908
1705,11.0571,1.4079,0.8243,-3.0472,-1.0498,-0.3957
1706,8.6098,-5.5986,3.0075,-2.0638,-0.7018,0.3868
1707,6.7042,-0.3771,6.0321,0.2053,0.9437,1.0739
1708,8.462,0.2535,5.1097,0.5615,2.0083,1.2911
1709,11.098,0.24,3.3618,0.9756,2.621,1.3013
1710,12.0782,0.4254,-0.448,1.728,2.3385,1.0959
1711,11.7094,1.7531,-1.7287,2.3983,1.4664,0.7064
1712,10.7185,1.4276,-2.1474,1.8557,0.6334,0.2639
1713,9.4851,1.9548,-1.3693,0.8168,0.2552,0.224
1714,7.4211,0.9814,-0.1821,-0.3971,0.296,0.3712
1715,6.7146,0.016,-0.8466,-0.7981,0.6415,0.7728
1716,7.6301,-0.0982,-1.7105,-0.5972,0.931,1.0676
1717,9.6955,-5.5449,-4.4673,-0.3724,0.7313,1.4104
1718,12.7409,21.4898,-16.6767,0.228,-1.2193,-0.2956
1719,10.9815,-4.336,8.1,2.5447,-2.2506,-0.8493
1720,11.6005,11.2582,-3.69,0.1427,-1.3762,-0.2619
1721,11.3488,-1.6226,-0.5129,-0.5297,-0.776,0.1579
1722,10.5125,-0.3303,-0.0669,0.2563,-0.2966,-0.2613
1723,9.769,2.2301,-0.2021,-0.0773,-0.2201,-0.2641
1724,9.9264,0.5773,0.0732,0.0532,-0.3267,-0.2158
1725,9.6045,0.6497,-0.0868,0.2696,-0.5218,-0.2958
1726,9.4169,1.2266,-0.439,0.1356,-0.7292,-0.378
1727,10.0126,0.9173,-0.7152,0.289,-0.8691,-0.5529
1728,9.6893,1.7065,-1.3626,0.1848,-0.8513,-0.6107
1729,10.2163,2.3224,-1.5184,-0.0296,-0.7686,-0.5445
1730,11.2141,1.9406,-1.7158,-0.2354,-0.5949,-0.5509
1731,14.6131,1.9946,-0.4724,-0.726,-0.2769,-0.7545
1732,14.5572,1.3179,2.3678,-1.734,-0.6204,-0.9572
1733,13.0787,-0.853,0.9764,-2.8969,-1.0838,-0.4453
1734,10.2246,-0.3686,1.2478,-3.9788,-1.0784,-0.0211
1735,8.6667,-4.3406,6.8082,-0.9225,-0.0625,1.0711
1736,7.8407,0.7299,4.7598,0.0591,1.1395,1.0638
1737,8.5584,1.2929,3.5116,0.9623,1.8951,1.1704
1738,10.3318,1.1468,2.027,1.5744,2.0424,0.9644
1739,11.2872,1.6203,-0.1758,2.0549,1.606,0.6732
1740,11.3193,1.6915,-1.1719,1.6933,1.0296,0.4141
1741,10.3012,1.787,-0.9202,0.582,0.7109,0.3837
1742,9.0234,0.4531,-0.3161,-0.3809,0.686,0.5744
1743,8.6547,0.061,-0.2504,-0.7522,0.8415,0.9236
1744,8.7902,0.2332,-1.169,-0.9423,0.9105,1.1326
1745,8.8081,1.1392,-1.9684,-0.9698,0.7282,1.1127
1746,8.1239,2.0631,-3.0766,-0.8228,0.2949,0.9208
1747,9.0141,1.4771,-6.9513,0.309,-0.2726,0.8187
1748,10.6002,18.9399,-8.139,1.2592,-1.0358,-0.5352
1749,13.3619,-6.476,6.2538,2.5433,-2.008,-0.7995
1750,11.6281,10.2986,-4.1361,-0.3353,-1.5721,-0.1685
1751,11.5422,-1.1689,-1.4228,-0.288,-0.8033,-0.0825
1752,10.9388,0.3574,0.4201,0.1537,-0.3237,-0.3717
1753,9.9124,1.5254,-0.6751,-0.2368,-0.3036,-0.2402
1754,10.0025,-0.0606,-0.0124,-0.0421,-0.3072,-0.249
1755,9.4832,0.087,-0.1643,0.1543,-0.4239,-0.3848
1756,9.7427,0.4446,-0.2077,0.1288,-0.6621,-0.4899
1757,9.7089,0.8089,-0.8617,0.239,-0.7862,-0.5763
1758,9.8756,1.618,-1.0927,0.12,-0.845,-0.5929
1759,10.3105,1.556,-1.4108,-0.0586,-0.7987,-0.5901
1760,11.1904,1.4056,-1.7156,-0.1936,-0.6538,-0.6657
1761,14.0288,0.5441,-0.6621,-0.6963,-0.2734,-0.8191
1762,14.5549,0.6435,2.1,-1.9816,-0.6449,-0.9412
1763,13.2792,-0.7261,1.2132,-3.2983,-1.0288,-0.4663
1764,10.6834,-0.1663,1.6285,-4.0872,-1.0457,-0.0886
1765,9.0479,-4.9514,5.6482,-0.7218,-0.1806,0.9159
1766,7.6429,0.7715,4.735,0.5435,1.1294,0.9876
1767,8.3575,1.3315,3.3185,1.105,1.8596,1.0521
1768,10.2673,0.8658,1.903,1.5701,2.0444,0.9365
1769,11.2917,1.3494,-0.3438,2.0819,1.6888,0.6759
1770,11.3275,1.2326,-1.3305,1.7977,1.0703,0.3902
1771,10.8211,1.3921,-1.0065,0.9246,0.6674,0.3248
1772,9.3625,0.6459,-0.2315,-0.2602,0.5779,0.5209
1773,8.6243,-0.0731,0.1282,-0.8777,0.7473,0.8643
1774,8.4599,0.1039,-0.91,-1.1296,0.9101,1.1591
1775,8.3009,1.6914,-1.9905,-1.2124,0.848,1.2385
1776,8.1669,2.8932,-3.5714,-1.1187,0.4901,1.0028
1777,10.3456,0.5959,-7.9456,0.4661,-0.1737,0.9198
1778,18.1782,27.8741,-9.8778,1.126,-1.8586,-1.5474
1779,10.4526,-5.7738,1.0345,2.8797,-1.9522,-0.8432
1780,10.2034,8.8155,-3.8373,-0.6498,-1.4559,-0.213
1781,11.3096,-0.9151,-0.9828,0.0065,-0.6456,-0.3365
1782,10.6449,0.995,0.2624,0.454,-0.2697,-0.431
1783,9.8207,0.9158,-0.1893,-0.2179,-0.4005,-0.2612
1784,9.8209,0.3845,-0.4212,0.1687,-0.3781,-0.3503
1785,9.6989,0.7445,-0.4395,0.1827,-0.4433,-0.4497
1786,9.6315,1.0744,-0.3906,0.1089,-0.5869,-0.5047
1787,9.9613,1.0925,-0.7567,0.0786,-0.6857,-0.5714
1788,9.8754,1.5746,-1.0194,-0.047,-0.7199,-0.6521
1789,10.2661,1.6725,-1.2998,-0.1147,-0.7269,-0.7108
1790,11.8886,1.9956,-1.4708,-0.309,-0.4307,-0.793
1791,15.3624,1.7632,0.8265,-0.7162,-0.2697,-1.0449
1792,14.2829,0.4371,2.0572,-1.6752,-0.8157,-1.0942
1793,12.7879,-0.4337,0.6352,-2.6261,-1.0468,-0.4997
1794,9.4734,-6.1225,2.1589,-2.0967,-0.8154,0.4343
1795,7.2099,-1.0303,6.3741,0.694,0.6789,1.1014
1796,7.9167,0.8382,3.8459,0.1446,1.4762,0.9955
1797,9.0265,1.3675,2.583,0.6367,1.9632,1.0239
1798,10.6257,0.359,1.3806,1.5206,1.9058,0.9006
1799,11.2979,1.6902,-0.913,2.1972,1.4666,0.6273
1800,10.9817,0.9149,-1.3919,1.936,0.9612,0.3826
1801,10.3411,1.5142,-1.3189,0.9513,0.6523,0.3086
1802,8.9923,0.5566,-0.7389,-0.0217,0.6072,0.5161
1803,8.0088,0.0791,-0.7013,-0.4685,0.7384,0.8173
1804,7.8985,0.7431,-1.763,-0.7031,0.8321,1.0802
1805,7.7401,1.7069,-2.5313,-0.9771,0.7096,1.1286
1806,9.5666,-0.372,-4.9039,-0.8445,0.239,1.1206
1807,10.6962,20.7397,-11.4857,0.4017,-1.2116,-0.4668
1808,13.1093,-1.7084,7.6555,2.6598,-2.1827,-1.1375
1809,10.8538,10.6539,-3.382,0.7731,-1.5112,-0.4925
1810,11.0209,-1.367,-1.3332,-0.5237,-1.0452,0.0274
1811,10.4776,-1.0625,-0.4058,0.394,-0.5611,-0.4725
1812,10.0449,2.7373,-0.787,0.1659,-0.2928,-0.4
1813,10.1038,1.0045,-0.761,0.0341,-0.3216,-0.3115
1814,9.6451,1.041,-0.9871,0.2098,-0.3822,-0.3012
1815,9.2408,1.4352,-1.1056,-0.0664,-0.5396,-0.3241
1816,9.9426,0.5971,-0.8288,0.02,-0.6926,-0.4872
1817,9.742,1.628,-1.3615,0.0104,-0.7764,-0.5915
1818,10.0817,2.0267,-1.6306,-0.1098,-0.7985,-0.6163
1819,12.0356,1.8805,-1.8436,-0.2723,-0.584,-0.6696
1820,15.404,1.9731,0.6643,-0.6405,-0.3245,-0.9122
1821,14.3263,-0.2497,2.4688,-1.8503,-0.7448,-1.0567
1822,13.0831,-0.5511,0.9629,-2.9205,-1.1997,-0.6034
1823,10.0732,-3.6333,1.5439,-3.4154,-1.1658,0.1187
1824,7.7062,-2.4544,7.281,-0.0453,0.1931,1.2343
1825,7.7428,0.7238,4.2291,-0.1501,1.2346,1.1963
1826,8.3746,1.0498,3.3066,0.4257,2.0403,1.2728
1827,10.6969,0.2647,1.6778,1.1894,2.2791,1.1327
1828,11.8283,0.7324,-0.912,2.3436,1.9245,0.9115
1829,11.5822,0.6843,-1.9543,2.5107,1.2472,0.6042
1830,10.4118,1.7183,-1.9539,1.711,0.8089,0.4573
1831,9.0321,1.0914,-1.2545,0.3498,0.6465,0.534
1832,8.0199,0.3529,-1.174,-0.5154,0.7242,0.8263
1833,7.76,0.1997,-1.4558,-0.7937,0.8564,1.1293
1834,7.4632,1.7882,-2.9581,-0.8755,0.8386,1.2989
1835,8.6589,6.0974,-7.1195,-0.4405,0.2402,1.0451
1836,20.3342,18.6501,-17.4074,1.2836,-2.6058,-1.6182
1837,8.5197,0.2878,-3.9744,2.0919,-1.9233,-0.5723
1838,12.1332,3.0929,-1.8575,-0.8156,-1.4662,0.0372
1839,11.0194,-0.5009,-0.9652,0.0571,-0.5748,-0.2472
1840,10.3071,0.9549,-0.8473,0.1914,-0.204,-0.2858
1841,10.3239,0.7564,-0.5602,-0.1295,-0.2006,-0.2342
1842,9.5105,0.7324,-0.4219,0.1124,-0.2546,-0.1964
1843,9.241,0.5317,-0.3345,0.0139,-0.5275,-0.2966
1844,9.6981,0.2017,-0.3824,0.0921,-0.8076,-0.4921
1845,9.6805,0.9387,-1.0958,0.1009,-0.9933,-0.6418
1846,9.8294,1.9806,-1.5992,0.0247,-0.9849,-0.6533
1847,10.8465,1.5469,-1.8917,-0.1201,-0.9374,-0.6376
1848,13.5192,1.8343,-1.7247,-0.5191,-0.4522,-0.6822
1849,15.3172,1.5061,1.6531,-1.1919,-0.3207,-0.8822
1850,13.5777,-0.5509,1.4441,-2.7912,-0.7863,-0.6249
1851,11.6819,0.775,0.8036,-4.0252,-0.9861,-0.1755
1852,8.861,-5.1884,2.8751,-3.3187,-0.79,0.4984
1853,6.9398,-1.5983,6.5616,0.4017,0.694,1.2461
1854,8.4858,0.7999,4.1378,0.8655,1.5737,1.2394
1855,9.5361,1.5176,3.0119,1.0783,2.1353,1.1268
1856,11.2537,0.5011,1.2262,1.4545,2.2012,0.9583
1857,11.7534,1.2951,-1.7759,2.1157,1.7036,0.7756
1858,11.0727,1.3085,-1.9572,2.0785,1.0881,0.4981
1859,9.8561,1.1358,-1.9253,1.4091,0.6652,0.3837
1860,8.9796,0.679,-1.032,0.2248,0.4442,0.4751
1861,7.7837,0.5289,-0.5289,-0.7786,0.5762,0.7993
1862,6.4324,1.0447,-1.4859,-1.4715,0.6891,1.0701
1863,8.3184,-3.3248,-3.8647,-1.7392,0.6647,1.511
1864,10.3032,16.7036,-12.0836,-0.8768,-0.4284,0.2611
1865,14.6976,0.0673,14.4753,2.7274,-2.2669,-1.2982
1866,9.6626,11.5488,-5.6827,0.8602,-1.5346,-0.4836
1867,12.0698,-3.3619,-1.2608,-0.7444,-0.9677,-0.083
1868,10.7985,0.0626,-0.1363,0.2989,-0.2634,-0.4617
1869,9.7971,2.7185,-0.7151,-0.1273,-0.0409,-0.23
1870,9.9535,0.5202,-0.1278,-0.0966,-0.0445,-0.1746
1871,9.5764,0.1901,0.0912,0.1603,-0.2427,-0.2384
1872,9.4006,0.7133,-0.0546,-0.0945,-0.4959,-0.3655
1873,9.674,0.4404,-0.1531,0.1469,-0.6859,-0.5749
1874,9.7658,1.4903,-0.6958,0.1141,-0.7766,-0.6901
1875,10.0655,1.7705,-1.0931,0.0063,-0.8054,-0.7397
1876,10.7139,1.9161,-1.2998,-0.1208,-0.6678,-0.7504
1877,12.6301,1.5553,-1.0855,-0.5146,-0.2252,-0.8803
1878,15.0407,2.0261,1.772,-0.8826,-0.4221,-1.1348
1879,14.062,-0.9463,1.5499,-1.8499,-0.8626,-0.8211
1880,11.7172,-0.1161,0.8686,-2.9069,-0.9559,-0.2913
1881,9.6424,-6.244,4.8432,0.353,-0.1401,1.1262
1882,7.35,0.9155,4.3879,0.5721,1.2746,1.0612
1883,8.448,1.282,2.7583,0.2644,1.942,1.0767
1884,10.2667,0.134,1.0801,1.1368,2.0011,1.0323
1885,11.414,1.1233,-1.0807,2.4499,1.5418,0.7802
1886,11.4261,0.8544,-1.9104,2.5,0.9234,0.4134
1887,10.4434,1.8616,-1.2085,1.4879,0.6724,0.3354
1888,9.0152,0.3175,-0.3785,0.0486,0.7381,0.5325
1889,8.9174,-0.4822,-0.354,-0.4112,0.9891,0.8913
1890,9.8819,-0.1163,-1.2754,-0.3434,1.1055,1.1509
1891,9.18,1.483,-2.7524,-0.4549,0.8536,1.1414
1892,8.6004,2.356,-3.6742,-0.6772,0.3516,0.9107
1893,7.7097,2.5326,-3.9247,-0.5716,-0.167,0.6602
1894,7.5774,8.149,-3.8197,0.5591,-0.3227,0.5047
1895,21.7061,24.3493,-1.6499,1.2168,-1.439,-1.6022
1896,9.5796,1.5962,1.3484,2.2191,-1.4193,-0.576
1897,9.2561,2.2066,-2.6251,-0.9942,-1.2326,0.0239
1898,10.4392,-1.5259,-0.5442,0.056,-0.4891,-0.2861
1899,10.8042,0.9384,0.7593,0.3157,-0.3639,-0.3317
1900,9.9115,0.43,-0.165,-0.0688,-0.324,-0.248
1901,10.0119,0.571,-0.1616,0.1011,-0.1982,-0.2557
1902,9.81,0.4779,0.0592,0.0422,-0.2515,-0.2721
1903,9.7819,0.2667,0.0582,0.0443,-0.3665,-0.3553
1904,9.7603,0.7446,-0.2376,0.0779,-0.4533,-0.4094
1905,9.7753,1.047,-0.5014,0.0672,-0.4818,-0.4306
1906,10.1247,1.1662,-0.7614,0.0681,-0.466,-0.5259
1907,10.0269,1.3822,-0.9963,0.0551,-0.3974,-0.5832
1908,10.088,1.5587,-1.1128,-0.0418,-0.2782,-0.6201
1909,10.0081,1.7908,-1.1099,-0.1039,-0.1538,-0.713
1910,11.0764,1.649,-0.9934,-0.1716,0.0351,-0.7983
1911,10.9212,2.8053,-0.7741,-0.4048,0.3833,-0.7323
1912,13.8421,2.6501,1.2508,-1.8507,0.3205,-0.5783
1913,11.743,0.702,0.471,-3.1871,-0.0831,-0.1458
1914,9.9415,0.6057,-1.101,-3.9288,-0.561,0.1028
1915,9.3131,-0.9766,0.4049,-2.0973,-0.8104,0.2725
1916,7.6261,2.6511,1.8459,-0.9338,-0.3548,0.2297
1917,7.0318,1.6609,3.575,-0.5263,0.2387,0.3808
1918,8.2438,2.1175,2.7479,-0.6861,0.6199,0.4916
1919,9.2601,1.3404,0.7433,-1.1852,0.469,0.5263
1920,9.5627,1.2126,0.4073,-1.6314,0.0019,0.502
1921,8.9244,0.8012,1.1345,-2.0183,-0.3648,0.542
1922,8.3929,0.1208,1.7546,-1.9813,-0.34,0.6759
1923,8.4155,0.1131,1.3471,-1.7502,-0.1249,0.8435
1924,8.625,0.1733,0.0332,-1.2766,0.0335,0.8892
1925,8.473,6.9876,0.0563,-1.1747,0.0913,0.504
1926,10.2309,6.774,1.1708,-0.3159,-0.2366,0.1776
1927,13.6226,10.0794,3.2361,0.4092,-1.0061,-1.1868
1928,8.9178,4.233,-1.8132,0.3371,-0.6543,-0.1017
1929,10.6116,-0.5007,-1.3202,-0.7783,-0.4701,0.1219
1930,10.9643,-0.453,1.2271,0.2121,-0.2352,-0.193
1931,10.2687,0.9158,0.1727,-0.2507,-0.4152,-0.2984
1932,10.3676,0.763,-0.797,-0.0358,-0.2358,-0.3458
1933,9.9412,1.2769,-0.4008,-0.1082,-0.0686,-0.2385
1934,9.797,0.8447,-0.3497,-0.1241,-0.0521,-0.2429
1935,9.7836,0.7592,-0.0567,-0.1215,-0.1212,-0.3015
1936,9.708,0.9797,-0.0989,-0.1276,-0.2249,-0.4129
1937,9.9936,1.0517,-0.1276,-0.1304,-0.3659,-0.5027
1938,10.0742,1.714,-0.7508,-0.1925,-0.3081,-0.6166
1939,10.4246,1.9617,-0.6317,-0.4179,-0.107,-0.6645
1940,11.4078,2.5213,-1.0901,-0.7292,0.213,-0.7078
1941,13.0376,1.0825,0.8066,-4.0533,0.5846,-0.5778
1942,11.884,1.5576,-4.739,-7.9367,-0.052,0.0487
1943,9.5008,0.5882,-8.4076,-6.7314,-1.1389,0.177
1944,8.5993,0.3326,-1.7063,-2.4315,-1.4941,-0.0932
1945,6.113,4.2082,1.2864,-0.3371,-0.6751,-0.1707
1946,8.1073,3.6832,1.3938,-1.0488,-0.1247,-0.0232
1947,10.8099,2.1511,0.2795,-3.3985,-0.5472,-0.3008
1948,11.1883,-0.6553,-0.3873,-4.3274,-1.2811,-0.4669
1949,9.8166,-1.8883,1.2353,-3.9862,-1.4733,-0.3079
1950,9.3795,-1.915,2.4852,-3.5362,-0.9543,0.1236
1951,9.4777,-1.5729,2.3656,-3.1349,-0.4476,0.398
1952,8.9179,-0.5062,1.7626,-2.4524,-0.2339,0.4336
1953,9.2424,-2.0191,0.8604,-1.4476,-0.3095,0.4945
1954,9.6143,1.6452,2.6859,-1.2818,-0.3403,0.154
1955,9.4458,1.3306,3.4862,-1.07,-0.2947,0.1406
1956,9.709,0.288,1.1574,-0.939,-0.2756,0.1458
1957,9.2464,1.8095,-0.3688,-1.1147,-0.3977,0.0165
1958,11.2446,5.4232,-0.4082,0.0539,-0.3224,-0.1862
1959,10.5675,2.3221,0.5602,0.6507,-0.5182,-0.0355
1960,10.3897,0.356,-0.582,-0.0664,-0.8247,-0.0828
1961,10.6463,0.8766,-1.3873,0.2669,-0.7446,-0.4736
1962,10.2843,2.3786,-1.918,0.2153,-0.3817,-0.527
1963,10.4865,2.1808,-1.7753,0.0127,-0.1409,-0.3366
1964,9.9558,1.8123,-1.2834,-0.0603,0.0984,-0.3331
1965,9.4894,1.7633,-0.7977,-0.1201,0.0085,-0.4042
1966,9.3131,1.4382,-0.3665,-0.0046,-0.2817,-0.5553
1967,9.3193,2.0247,-0.6161,0.0194,-0.6026,-0.7345
1968,9.7261,2.1715,-1.0832,-0.0118,-0.8803,-0.8959
1969,12.4975,1.7126,-2.0153,-0.334,-0.5819,-1.0183
1970,14.9416,0.9869,-0.6774,-3.7212,-0.3975,-0.8044
1971,13.8875,-1.0751,-1.1861,-5.1665,-0.7684,-0.0161
1972,11.7631,-3.6014,-0.9889,-3.9896,-1.1505,0.7473
1973,10.0183,1.0886,4.784,0.7704,-0.2325,1.2072
1974,7.7097,4.1425,5.5302,1.2509,0.8058,0.899
1975,7.8416,3.3517,4.035,1.0953,1.2276,0.751
1976,8.4379,4.6617,3.0653,0.4216,1.0383,0.6186
1977,9.1885,2.7617,1.7241,-0.257,0.662,0.3543
1978,9.7644,2.3453,1.5229,-0.2513,0.3963,0.1721
1979,9.4462,1.1169,1.8792,-0.1654,0.3642,0.2497
1980,9.5324,0.1183,1.6992,0.0488,0.597,0.4637
1981,9.5759,-0.4319,1.2124,0.4874,0.9442,0.7248
1982,9.6729,0.0915,0.1733,0.7611,1.1585,0.9148
1983,9.7866,1.0756,-1.2402,0.7341,1.0657,0.9592
1984,9.0498,1.5378,-1.9951,0.4318,0.6432,0.8786
1985,7.6194,2.1231,-2.1501,-0.1501,0.1399,0.7914
1986,6.3451,2.4732,-1.836,-0.7066,-0.0603,0.7836
1987,8.9072,1.0449,-7.7158,0.42,-0.2896,1.0031
1988,29.5365,30.3604,-6.6463,1.0221,-2.3816,-2.3378
1989,7.3404,6.3857,-3.7613,1.6188,-1.5771,-0.5747
1990,10.3192,-0.0605,-1.3187,-0.5234,-1.0258,0.1017
1991,11.1682,-1.129,-0.2856,0.0696,-0.326,-0.2374
1992,10.3015,1.4367,-0.0073,0.3342,-0.0827,-0.2481
1993,9.9226,1.3002,-0.3389,-0.1213,-0.101,-0.1197
1994,9.5459,0.5787,0.1989,0.0762,-0.1929,-0.0818
1995,9.3667,0.4728,0.1393,0.0454,-0.4806,-0.2213
1996,9.7734,0.2131,-0.0175,0.1671,-0.7683,-0.5034
1997,9.827,1.2961,-0.7293,0.2866,-0.9155,-0.6926
1998,9.9734,2.0894,-1.1256,0.1878,-0.9128,-0.7739
1999,10.7139,1.9585,-1.4407,-0.0337,-0.7605,-0.7174
2000,12.7503,1.5865,-1.5245,-0.3587,-0.1071,-0.8044
2001,15.6764,3.0308,1.6027,-0.9024,-0.1808,-0.9033
2002,13.4023,-0.7159,1.5108,-1.8299,-0.6815,-0.6901
2003,11.3462,1.0611,0.8851,-2.8093,-0.9036,-0.2265
2004,9.3753,-5.3531,3.5611,-1.1228,-0.674,0.6222
2005,6.4545,0.7383,5.4943,0.2877,0.6539,0.789
2006,7.7239,0.8302,4.7573,0.0379,1.4583,0.9266
2007,10.0015,0.3453,3.751,0.4891,1.946,0.9325
2008,11.2238,0.4726,-0.2302,1.8097,1.6973,0.8327
2009,11.3738,1.7195,-0.5371,2.5459,1.1669,0.5486
2010,10.6311,2.5826,-0.6906,1.6296,0.9034,0.3615
2011,8.5472,1.6185,-0.1607,-0.2118,0.8743,0.4499
2012,8.2695,0.6996,0.0387,-1.0887,1.0783,0.7581
2013,8.4213,0.6428,-1.9142,-0.9787,0.9907,1.0034
2014,8.0829,1.6927,-3.7437,-0.638,0.5158,0.8647
2015,7.2218,2.6256,-4.6768,-0.3593,-0.051,0.6192
2016,7.5455,8.295,-6.0379,0.6137,-0.3034,0.4856
2017,29.5433,28.4463,-5.4395,1.0772,-2.3204,-1.9241
2018,8.201,3.854,-2.5306,1.9811,-1.6161,-0.5277
2019,10.4455,-0.2481,-1.2286,-1.2601,-1.0725,0.2129
2020,10.1506,-1.3058,-0.629,0.0946,-0.2931,-0.2101
2021,10.2564,1.3957,0.1524,0.1769,-0.25,-0.3027
2022,10.2617,0.6902,-0.2766,-0.1032,-0.2354,-0.228
2023,9.5946,1.008,-0.3178,0.1202,-0.2071,-0.1851
2024,9.3523,0.8126,-0.0507,-0.0013,-0.4182,-0.2483
2025,9.7903,0.3972,-0.1202,0.1402,-0.6631,-0.4667
2026,9.8016,1.2583,-0.5667,0.1199,-0.8579,-0.6139
2027,10.0828,1.7302,-1.0258,0.0534,-0.9019,-0.6938
2028,10.905,1.8504,-1.4475,-0.0699,-0.7907,-0.7037
2029,13.7453,1.1145,-0.8567,-0.2965,-0.3297,-0.8311
2030,15.2654,2.0167,2.7623,-0.9907,-0.4333,-1.0146
2031,12.8126,-0.9657,1.7097,-2.3099,-0.9592,-0.7546
2032,10.4446,0.4103,1.7113,-3.5401,-0.9943,-0.2146
2033,9.2966,-5.8669,5.8829,-0.8698,-0.2281,0.9788
2034,7.188,0.1567,5.0529,0.2013,1.1057,1.0524
2035,8.4784,1.2014,3.7534,0.3462,1.8928,1.1905
