,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
407,9.9308,-0.5067,-0.6224,0.0021,-0.0059,0.0037
408,9.949,-0.5005,-0.6226,0.0037,-0.0112,0.0069
409,9.9368,-0.5127,-0.6166,0.0075,-0.0155,0.0059
410,9.9308,-0.5067,-0.6166,0.0096,-0.0219,0.0053
411,9.9428,-0.5065,-0.6532,0.0112,-0.0219,0.008
412,9.9488,-0.5065,-0.6592,0.0075,-0.0197,0.0064
413,9.9428,-0.5065,-0.6711,0.007,-0.0144,0.007
414,9.9428,-0.5127,-0.6595,0.0075,-0.0128,0.0096
415,9.9428,-0.5065,-0.6595,0.0112,-0.0171,0.0128
416,9.955,-0.5127,-0.678,0.0069,-0.015,0.0112
417,9.949,-0.5068,-0.6893,0.0059,-0.0144,0.0123
418,9.9428,-0.5068,-0.6836,0.0059,-0.0128,0.0123
419,9.949,-0.5127,-0.7018,0.0054,-0.0144,0.0144
420,9.9368,-0.5068,-0.7018,0.0016,-0.0117,0.0165
421,9.9494,-0.5127,-0.7018,0.0043,-0.0149,0.016
422,9.9431,-0.5127,-0.7387,0.0053,-0.0181,0.016
423,9.9494,-0.5064,-0.714,0.0037,-0.0208,0.0182
424,9.9365,-0.5064,-0.7321,0.007,-0.0155,0.0187
425,9.9435,-0.519,-0.7384,0.0037,-0.0085,0.0176
426,9.9183,-0.519,-0.7199,0.0037,-0.0096,0.0187
427,9.949,-0.519,-0.7324,0.0085,-0.0128,0.0187
428,9.9246,-0.5253,-0.7509,0.0075,-0.0133,0.0176
429,9.9368,-0.5249,-0.7632,0.0081,-0.015,0.0176
430,9.9187,-0.5186,-0.7573,0.0107,-0.0186,0.0182
431,9.9309,-0.5249,-0.7564,0.0123,-0.0246,0.0155
432,9.9314,-0.5308,-0.788,0.0053,-0.0203,0.015
433,9.9183,-0.5308,-0.7813,0.0085,-0.0191,0.0166
434,9.9309,-0.5254,-0.7935,0.0064,-0.0214,0.0161
435,9.9251,-0.5371,-0.8057,0.0043,-0.0155,0.0144
436,9.9427,-0.5312,-0.8174,0.0047,-0.0128,0.0139
437,9.9368,-0.5371,-0.7998,0.0059,-0.0138,0.0134
438,9.9251,-0.5313,-0.8242,0.0032,-0.0155,0.0139
439,9.9368,-0.543,-0.8291,0.0021,-0.0144,0.0123
440,9.931,-0.543,-0.836,0.0016,-0.0101,0.0129
441,9.931,-0.543,-0.8423,0.0032,-0.0107,0.0123
442,9.9315,-0.5371,-0.8243,0.0032,-0.0102,0.0128
443,9.9305,-0.5493,-0.8365,0.0042,-0.0085,0.0133
444,9.949,-0.5371,-0.8545,0.0048,-0.0048,0.0128
445,9.9241,-0.5435,-0.8301,0.0026,-0.0091,0.0144
446,9.9315,-0.5435,-0.8359,0.0043,-0.009,0.016
447,9.9193,-0.5557,-0.8603,0.0048,-0.0107,0.016
448,9.9496,-0.5435,-0.854,0.0042,-0.0112,0.017
449,9.949,-0.5493,-0.8673,0.0048,-0.007,0.0165
450,9.9182,-0.5557,-0.8789,0.0027,0.0016,0.0161
451,9.9124,-0.5499,-0.8609,0.0037,-0.0028,0.0165
452,9.9432,-0.5737,-0.8789,0.0042,-0.0096,0.0171
453,9.9182,-0.5737,-0.8783,0.0038,-0.0021,0.0165
454,9.9182,-0.5679,-0.8667,0.0043,-0.0043,0.0187
455,9.9368,-0.5737,-0.8795,0.0033,-0.0043,0.016
456,9.9368,-0.586,-0.8731,0.0038,-0.0048,0.0155
457,9.9304,-0.5924,-0.8847,0.0038,-0.0043,0.0139
458,9.9188,-0.586,-0.8854,0.007,-0.0033,0.0144
459,9.906,-0.5982,-0.8789,0.0032,-0.0011,0.0114
460,9.9246,-0.6046,-0.8616,0.0048,-0.0048,0.0112
461,9.9362,-0.586,-0.8738,0.0043,-0.0037,0.0101
462,9.9368,-0.5866,-0.8667,0.0037,-0.0026,0.0085
463,9.9368,-0.5975,-0.8969,0.0042,-0.0016,0.0074
464,9.9124,-0.5853,-0.8969,0.0038,-0.0032,0.007
465,9.9124,-0.5924,-0.9033,0.0032,0.0005,0.0075
466,9.9368,-0.591,-0.8904,0.0026,0.0021,0.0075
467,9.9368,-0.5852,-0.8919,0.0,0.0049,0.0058
468,9.9253,-0.5852,-0.861,0.0011,0.0054,0.0053
469,9.9189,-0.5982,-0.861,0.0011,0.0064,0.0048
470,9.8937,-0.5852,-0.8725,0.0,0.0065,0.0043
471,9.9239,-0.5924,-0.8732,0.0027,0.0063,0.0043
472,9.9189,-0.6039,-0.866,0.0021,0.0041,0.0037
473,9.9254,-0.5802,-0.8797,0.001,0.0031,0.0015
474,9.9483,-0.5867,-0.8732,0.0027,0.0058,0.0032
475,9.9303,-0.5932,-0.8667,0.0021,0.0095,0.0043
476,9.9433,-0.5795,-0.8538,0.0,0.0138,-0.0006
477,9.9425,-0.5802,-0.8545,0.0,0.0143,0.001
478,9.9181,-0.5867,-0.8423,-0.0027,0.0177,0.0011
479,9.9368,-0.5795,-0.8171,-0.0011,0.0167,0.0016
480,9.949,-0.5802,-0.8187,-0.0021,0.0175,0.0016
481,9.9246,-0.5664,-0.8057,-0.0048,0.0203,0.0016
482,9.9303,-0.5493,-0.7943,-0.0011,0.0172,0.0005
483,9.9303,-0.5681,-0.7927,-0.0006,0.0122,0.0011
484,9.9368,-0.5436,-0.7935,0.0011,0.0117,0.0011
485,9.9368,-0.5559,-0.7756,0.0005,0.0046,0.0016
486,9.9311,-0.5371,-0.7935,0.0011,0.0049,0.0026
487,9.9311,-0.5615,-0.7821,0.0049,0.0,0.0037
488,9.9312,-0.5437,-0.7625,0.001,-0.0005,0.0021
489,9.9368,-0.555,-0.7869,0.0058,-0.0005,0.0043
490,9.9368,-0.555,-0.7739,0.0016,0.0,0.0017
491,9.9124,-0.5493,-0.7747,0.0,0.001,0.0031
492,9.9255,-0.5437,-0.7813,-0.0005,0.0,0.0043
493,9.9612,-0.5428,-0.7926,-0.0017,-0.0006,0.0027
494,9.9425,-0.5681,-0.7804,-0.0011,0.0021,0.0021
495,9.9181,-0.5484,-0.7756,0.0005,-0.0005,0.0
496,9.9377,-0.5493,-0.7804,0.006,-0.0069,0.0006
497,9.9359,-0.5371,-0.7935,0.0069,-0.0053,0.0005
498,9.9425,-0.5371,-0.8,0.0032,0.0,0.0
499,9.9199,-0.5437,-0.7813,0.0031,0.0026,0.0005
500,9.9425,-0.5371,-0.7681,0.0012,0.0016,0.001
501,9.949,-0.5305,-0.7691,0.0048,-0.0005,0.0021
502,9.9302,-0.5305,-0.7869,0.0017,0.0012,0.0021
503,9.9171,-0.5371,-0.7691,0.0006,0.0017,-0.0012
504,9.9424,-0.5371,-0.8123,-0.0027,0.0064,0.0005
505,9.9434,-0.5239,-0.7803,-0.0011,0.0044,-0.0021
506,9.95,-0.5315,-0.7635,0.0015,0.0022,-0.0017
507,9.949,-0.5249,-0.7635,0.0053,0.0004,-0.0027
508,9.9434,-0.5381,-0.7823,0.0026,-0.0006,-0.0041
509,9.949,-0.5315,-0.7691,0.0016,0.0021,-0.0048
510,9.949,-0.5239,-0.7579,0.0011,0.0027,-0.0026
511,9.9379,-0.5183,-0.7569,0.0006,0.0045,-0.0017
512,9.949,-0.5183,-0.7569,0.0026,0.0016,-0.0023
513,9.948,-0.5183,-0.7823,0.0027,0.0016,0.0005
514,9.9002,-0.5127,-0.7391,0.002,0.0021,0.001
515,9.9424,-0.5061,-0.7624,0.0007,-0.0006,-0.0019
516,9.9934,-0.5249,-0.7558,0.001,0.0026,-0.0106
517,9.9291,-0.5061,-0.7946,0.0,0.0152,-0.0092
518,9.8602,-0.5061,-0.7402,0.001,0.031,-0.0029
519,9.9535,-0.5061,-0.6914,0.0015,0.0118,0.0044
520,10.04,-0.5294,-0.6647,0.004,0.0021,-0.0066
521,9.9734,-0.5072,-0.7912,0.0094,0.0199,-0.0171
522,9.9702,-0.4938,-0.8135,-0.0329,0.0765,-0.0113
523,9.8237,-0.5005,-0.6614,-0.0246,0.0767,0.0029
524,9.9734,-0.5249,-0.4982,0.0073,0.0107,0.0054
525,9.9357,-0.506,-0.6403,0.0147,-0.0179,-0.0006
526,9.9845,-0.5005,-0.7258,0.0066,0.006,-0.0048
527,9.9447,-0.5005,-0.6891,-0.0006,0.0414,-0.0049
528,9.9136,-0.506,-0.5793,-0.0049,0.0297,0.0084
529,9.9467,-0.506,-0.5316,0.0084,-0.0206,0.0177
530,9.9557,-0.5115,-0.6348,0.017,-0.0374,0.0038
531,10.0156,-0.5005,-0.708,0.012,-0.0121,-0.001
532,9.9869,-0.4883,-0.7159,-0.0083,0.0322,0.0022
533,9.9313,-0.5017,-0.6372,-0.0208,0.053,0.0095
534,9.8435,-0.5072,-0.5005,-0.0025,0.0111,0.0169
535,9.9625,-0.506,-0.5835,0.0138,-0.0238,0.011
536,9.9857,-0.506,-0.6769,0.0051,-0.0063,-0.0024
537,9.96,-0.4993,-0.6525,-0.0041,0.0231,-0.0022
538,9.877,-0.5005,-0.6061,-0.0048,0.0373,0.0075
539,9.8947,-0.5127,-0.5262,-0.0018,0.0144,0.0113
540,9.9015,-0.5005,-0.5725,0.0175,-0.0208,0.0111
541,10.0046,-0.5072,-0.586,0.0179,-0.0246,0.0081
542,10.0101,-0.506,-0.6647,0.0082,-0.0054,0.0018
543,9.9789,-0.5072,-0.6794,-0.0153,0.0438,0.0017
544,9.8947,-0.495,-0.5561,-0.0197,0.0489,0.0075
545,9.8623,-0.5114,-0.487,0.0019,0.0031,0.0118
546,9.9545,-0.5005,-0.5493,0.0075,-0.0272,0.0128
547,10.0114,-0.5127,-0.5833,0.0116,-0.0191,0.0014
548,10.0046,-0.5018,-0.6416,-0.002,0.0221,-0.008
549,9.8934,-0.4883,-0.5873,-0.0176,0.0481,-0.005
550,9.907,-0.5073,-0.5114,-0.0027,0.0215,0.0006
551,9.9464,-0.5059,-0.4924,0.0148,-0.0202,0.002
552,9.8894,-0.4937,-0.5588,0.0155,-0.0209,0.0047
553,9.9992,-0.5059,-0.5602,0.0199,-0.0141,-0.0052
554,10.0318,-0.4883,-0.6049,0.0043,0.0166,-0.0159
555,9.9152,-0.4883,-0.5968,-0.0055,0.0389,-0.0123
556,9.9274,-0.4869,-0.4761,0.0042,0.0191,0.0015
557,9.9694,-0.4951,-0.4869,0.014,-0.0107,0.0043
558,9.9464,-0.4883,-0.5669,0.0015,-0.0051,0.0015
559,9.8772,-0.4883,-0.5127,0.0119,-0.0159,0.0094
560,10.1199,-0.5059,-0.4855,0.0266,-0.0469,0.0095
561,9.9979,-0.4897,-0.7012,0.0054,0.0004,-0.0096
562,10.1307,-0.4815,-0.5777,-0.0195,0.0566,0.0
563,9.8255,-0.5073,-0.5371,-0.0215,0.0604,0.0005
564,9.9871,-0.5005,-0.4082,0.0,0.0097,0.0088
565,9.9583,-0.4951,-0.5005,-0.0055,-0.0168,0.0081
566,9.9437,-0.5073,-0.4883,0.0108,-0.0203,0.0059
567,10.0218,-0.5073,-0.4165,0.0269,-0.053,0.0044
568,10.0238,-0.4951,-0.5815,0.0485,-0.0474,-0.0179
569,9.9782,-0.4258,-0.6812,-0.0052,0.009,-0.0021
570,9.9184,-0.4936,-0.5791,-0.0138,0.0489,-0.0006
571,9.9102,-0.4829,-0.3975,-0.0024,0.0127,0.0144
572,9.9422,-0.4883,-0.5181,0.0006,-0.0223,0.0144
573,9.9788,-0.4883,-0.56,0.0038,-0.0164,0.0166
574,9.8857,-0.4936,-0.5318,-0.002,-0.0104,0.016
575,10.1253,-0.5005,-0.4013,0.0254,-0.0561,0.0163
576,9.9643,-0.483,-0.74,0.0238,-0.0349,-0.0119
577,10.0452,-0.4761,-0.6692,-0.0292,0.0525,0.0055
578,9.7912,-0.5058,-0.5806,-0.0258,0.0771,0.0043
579,10.0185,-0.4883,-0.37,0.0041,-0.0025,0.015
580,9.9459,-0.5021,-0.56,0.0005,-0.0221,0.014
581,9.9628,-0.4883,-0.5913,-0.0012,0.0054,0.0134
582,9.9862,-0.5074,-0.4357,0.0035,-0.0021,0.0118
583,10.0064,-0.5074,-0.5286,0.0098,-0.0079,-0.0067
584,9.9442,-0.483,-0.6449,-0.0202,0.0235,-0.0003
585,9.9974,-0.4883,-0.5265,-0.0241,0.0624,0.0012
586,9.8937,-0.4952,-0.3365,0.0057,0.0054,0.0069
587,9.9421,-0.4883,-0.4973,0.0107,-0.0473,0.0049
588,9.9804,-0.4899,-0.5737,0.0059,-0.0293,0.0043
589,9.956,-0.4989,-0.577,-0.0027,0.0061,0.0006
590,9.9979,-0.5058,-0.4761,0.0,-0.0044,0.0
591,9.9438,-0.4936,-0.5371,-0.0006,-0.0212,0.0
592,9.9596,-0.4814,-0.5355,0.0047,-0.0183,0.0043
593,9.9876,-0.4883,-0.586,0.0104,-0.0038,0.0085
594,9.9979,-0.4883,-0.5388,-0.0041,0.0061,0.0038
595,9.9438,-0.4936,-0.5197,-0.0044,0.0017,0.0
596,9.9299,-0.4761,-0.5266,0.0052,-0.0092,0.0005
597,9.9943,-0.4866,-0.5563,0.0145,-0.0029,-0.0021
598,9.9665,-0.4813,-0.5633,0.0026,0.0052,-0.0064
599,9.9682,-0.4761,-0.5371,-0.0056,0.0105,-0.0015
600,9.949,-0.4761,-0.5371,-0.0016,0.0129,-0.0021
601,9.9426,-0.4761,-0.5127,0.0047,0.0064,0.001
602,9.9921,-0.4825,-0.5313,0.0006,0.0021,0.0021
603,9.9426,-0.4883,-0.5313,0.0015,0.0021,0.0017
604,9.9368,-0.4819,-0.5557,0.0011,0.0032,0.0048
605,9.9921,-0.4819,-0.4883,0.0,0.0011,0.0096
606,9.9921,-0.4761,-0.5609,-0.0128,0.0148,0.0053
607,10.0043,-0.4697,-0.575,-0.0277,0.0548,0.0112
608,9.9599,-0.4883,-0.4697,-0.0203,0.0503,0.0117
609,9.949,-0.4825,-0.451,-0.0181,0.0342,0.0128
610,9.949,-0.4825,-0.471,-0.0288,0.0282,0.0138
611,10.0043,-0.4883,-0.4337,-0.0268,0.031,0.0182
612,9.967,-0.4883,-0.4093,-0.0038,0.0188,0.0112
613,9.9555,-0.4883,-0.3957,0.0053,0.0011,0.0118
614,9.9555,-0.4883,-0.4273,0.0063,-0.0085,0.0165
615,9.9734,-0.4761,-0.4273,0.0089,-0.0123,0.0182
616,9.962,-0.4826,-0.4524,0.0081,-0.0097,0.015
617,9.9548,-0.494,-0.4151,0.0042,-0.0085,0.0187
618,9.954,-0.4883,-0.4581,0.0043,-0.0124,0.0218
619,9.9548,-0.4883,-0.4452,0.0076,-0.017,0.0267
620,9.9605,-0.4948,-0.433,0.0101,-0.0193,0.0315
621,9.9677,-0.4883,-0.4761,0.0085,-0.0183,0.0327
622,9.9872,-0.4997,-0.4875,0.0017,-0.009,0.0348
623,9.9368,-0.494,-0.4574,0.0,-0.0081,0.0363
624,9.9498,-0.494,-0.4647,0.008,-0.0149,0.0369
625,9.9683,-0.4934,-0.4761,0.0084,-0.0182,0.0346
626,9.9542,-0.5005,-0.4812,0.0096,-0.0216,0.0346
627,9.9632,-0.5005,-0.4883,0.0056,-0.0288,0.0337
628,9.9837,-0.5056,-0.5198,0.0169,-0.0408,0.0345
629,9.9683,-0.5076,-0.532,0.0218,-0.0403,0.0299
630,9.9349,-0.5056,-0.5147,0.0083,-0.0427,0.0361
631,9.9471,-0.5127,-0.5352,0.0064,-0.0618,0.0365
632,9.9349,-0.5076,-0.5962,0.0101,-0.0722,0.0316
633,9.949,-0.5127,-0.6521,0.0043,-0.0632,0.0342
634,9.9581,-0.5127,-0.6348,0.0011,-0.0558,0.0335
635,9.949,-0.5249,-0.6541,0.0032,-0.0563,0.0346
636,9.9561,-0.5178,-0.7151,0.0017,-0.0514,0.0363
637,9.9419,-0.5371,-0.708,-0.0006,-0.0348,0.0336
638,9.949,-0.5269,-0.7324,0.0113,-0.0287,0.0352
639,9.949,-0.5249,-0.7294,0.0082,-0.0288,0.0346
640,9.949,-0.5443,-0.7233,0.0148,-0.0307,0.0389
641,9.9419,-0.5443,-0.7619,0.0096,-0.0199,0.0352
642,9.9348,-0.5401,-0.7447,0.0006,-0.0182,0.0346
643,9.9124,-0.5737,-0.7426,0.0043,-0.0259,0.0346
644,9.9124,-0.5615,-0.7518,0.0154,-0.0473,0.0425
645,9.9419,-0.5809,-0.8108,0.0075,-0.05,0.0506
646,9.9196,-0.5982,-0.8373,0.0002,-0.0412,0.0566
647,9.9297,-0.6247,-0.8453,0.0,-0.0318,0.0581
648,9.9684,-0.6196,-0.8768,-0.0004,-0.0162,0.0615
649,9.9002,-0.6083,-0.9307,-0.0062,0.0136,0.0636
650,9.9095,-0.6096,-0.94,-0.0045,0.0566,0.0679
651,9.883,-0.5982,-0.9042,0.0101,0.1029,0.0911
652,9.771,-0.6371,-0.8609,0.0476,0.1329,0.1272
653,9.888,-0.6671,-0.7224,0.1184,0.1314,0.1512
654,9.9196,-0.8603,-0.4875,0.1732,0.0885,0.1859
655,9.9124,-1.075,-0.3978,0.1341,-0.0158,0.1605
656,9.9871,-1.2997,-0.4667,0.0586,-0.1116,0.0616
657,9.9985,-1.2452,-0.708,-0.0161,-0.1012,-0.0684
658,9.8442,-1.0692,-0.647,-0.0389,-0.1048,-0.1509
659,9.6848,-0.9156,-0.6176,-0.071,-0.178,-0.1737
660,9.7071,-1.0082,-0.6154,-0.1173,-0.3154,-0.2024
661,9.6633,-0.8633,-0.7086,-0.1286,-0.514,-0.2502
662,9.7514,-0.7868,-0.7769,-0.0425,-0.7151,-0.3097
663,10.3985,-0.4939,-1.021,0.1521,-0.9395,-0.4118
664,10.4671,-0.4867,-1.5559,0.0696,-1.0557,-0.4345
665,12.3022,-0.561,-0.9095,-0.1209,-0.8111,-0.5026
666,12.8382,1.2275,-0.3274,-0.7741,-0.0099,-0.1343
667,10.6581,-0.7976,-2.6535,-0.6435,-0.9924,-0.032
668,9.6556,-1.743,3.4344,-0.5334,-0.5442,0.2117
669,8.5099,-2.4267,7.7051,1.0857,0.85,0.4221
670,9.3632,-0.3556,4.9835,1.4247,1.8222,0.3136
671,10.8337,-2.2199,1.1254,-0.6282,1.9101,0.2062
672,10.6231,0.1014,0.061,-1.7413,1.6892,0.127
673,10.8814,0.3613,-0.1666,-1.6728,1.4174,0.1674
674,10.86,0.091,-0.1587,0.0794,1.0005,0.2572
675,10.8207,0.5156,-0.2788,1.8535,0.7568,0.2215
676,10.5664,0.8031,-0.6525,2.0827,0.6611,0.087
677,10.0045,0.034,-0.9964,1.354,0.5898,-0.0929
678,9.5386,-0.5548,-0.9228,0.592,0.5813,-0.1609
679,9.2236,-1.1254,-0.9452,0.3068,0.5505,-0.0928
680,8.8548,-1.4924,-1.5165,0.0413,0.4462,0.0366
681,8.0614,-1.7846,-1.8482,-0.1387,0.271,0.1496
682,7.5731,-1.4377,-1.9486,-0.2305,0.1512,0.2051
683,8.188,-1.3602,-1.1446,-0.3871,0.0629,0.2214
684,10.6173,0.6666,-0.0027,-0.435,-0.7706,-0.0485
685,14.7709,-12.0562,-24.0363,-0.3959,-1.6916,0.8195
686,-2.0744,1.3785,-1.9333,0.7065,-2.2186,0.5985
687,10.0695,-3.6907,-1.0621,-0.0341,-0.6129,0.1921
688,11.491,-1.8881,-0.395,-0.2024,-0.1864,0.132
689,9.5486,-1.0279,0.1196,0.1964,-0.3241,0.1013
690,9.3778,-0.9034,-0.0073,0.123,-0.5751,0.1735
691,9.9735,-1.1671,-0.2735,0.131,-0.7244,0.2275
692,9.7242,-1.0084,-0.9619,0.1363,-0.4832,0.087
693,9.9906,-1.2744,-0.8472,-0.0026,-0.386,0.0566
694,9.8783,-1.4112,-0.979,-0.0256,-0.4082,-0.1029
695,9.783,-1.2717,-1.1061,-0.0859,-0.4518,-0.2012
696,9.6293,-1.1938,-1.0913,-0.0149,-0.6113,-0.2649
697,9.5093,-1.0273,-1.1332,-0.0572,-0.8694,-0.3194
698,10.0517,-0.8985,-1.5646,0.0668,-1.0572,-0.3929
699,10.2215,-0.7567,-2.1679,0.1015,-1.0019,-0.4424
700,11.4975,-0.5792,-2.4659,-0.1835,-0.9122,-0.4661
701,13.734,-1.3187,-1.0059,-0.5566,-0.9196,-0.3727
702,12.5055,-0.8962,-0.5874,-0.8293,-0.4408,-0.0727
703,10.5998,-1.479,-2.4125,-1.2105,-0.6986,0.0291
704,8.3484,-2.2738,2.891,-0.9843,-0.3156,0.1518
705,8.5279,-1.7825,9.0858,-0.0841,1.0732,0.3278
706,9.8262,-1.0876,6.7251,0.7989,2.0592,0.681
707,10.8299,-0.5547,2.4985,-0.6947,2.0761,0.7839
708,11.9369,-0.1003,0.5979,-0.979,1.6677,0.5194
709,11.7204,2.33,0.4343,-0.4353,1.4509,0.2798
710,11.799,2.2121,0.2419,0.9997,1.3583,0.1111
711,11.7491,1.4246,-0.7654,1.9835,1.2772,-0.05
712,11.1728,0.3512,-1.7863,1.9086,1.122,-0.2262
713,10.6243,-0.5755,-2.2798,1.1926,0.9494,-0.3128
714,9.6695,-1.4858,-2.2488,0.4393,0.7943,-0.2586
715,8.7859,-1.8943,-2.268,0.0713,0.6241,-0.1022
716,7.8944,-2.0456,-2.4171,-0.1442,0.4774,0.0688
717,7.3594,-1.9463,-2.7165,-0.2797,0.4173,0.1898
718,7.1095,-1.8534,-3.1655,-0.4374,0.3233,0.2308
719,7.2284,-1.4989,-3.7307,-0.3837,0.0572,0.2124
720,7.5913,-1.5642,-4.0486,-0.093,-0.3518,0.1698
721,10.7489,-0.6937,13.1568,-0.301,-0.3941,0.3256
722,23.4054,-22.3605,-32.8347,0.1468,-2.8135,2.0128
723,-1.7915,0.2709,-4.0641,-0.0199,-2.561,0.7917
724,9.7145,-1.5693,-1.2466,0.0151,-0.567,0.0925
725,8.8535,-2.8209,1.0391,-0.0546,-0.3498,0.2078
726,9.4967,-1.8304,0.1879,0.4309,-0.5609,0.0993
727,9.9912,-0.7784,-0.3642,-0.0021,-0.6078,0.1949
728,10.1823,-1.3273,-1.0613,0.0512,-0.4338,0.1373
729,10.4211,-1.1507,-0.6639,-0.0547,-0.2672,0.1395
730,9.7076,-1.6854,-0.5249,-0.0317,-0.3535,0.0356
731,9.6954,-1.4803,-0.5737,-0.1114,-0.4685,-0.0945
732,9.534,-2.0937,-0.647,-0.0981,-0.6725,-0.2434
733,9.7675,-0.879,-1.0163,-0.0861,-0.9255,-0.295
734,9.949,-1.1561,-1.3723,0.0403,-1.1098,-0.3139
735,10.171,-1.0207,-1.8699,0.0214,-1.1407,-0.395
736,11.1147,-1.1845,-2.2419,0.0065,-1.1498,-0.4609
737,13.6409,-0.5869,-1.3985,-0.5442,-1.122,-0.4017
738,14.1667,-0.6011,-0.2168,-0.7273,-0.9592,-0.1246
739,10.9454,-1.6445,-1.9041,-1.3784,-0.6867,0.0181
740,9.842,-2.4096,-0.7764,-1.4196,-0.7122,0.2911
741,7.747,-0.7406,11.4671,-0.6784,0.9788,0.4146
742,10.1612,-1.1028,7.3424,0.1779,2.3686,0.5782
743,11.3825,0.2751,1.7873,-1.1455,2.448,0.4886
744,11.5903,2.3236,0.136,-1.7006,2.0054,0.3167
745,11.9884,2.3947,-0.5717,-0.2875,1.5764,0.2422
746,12.095,1.6067,-1.5866,1.7504,1.229,0.0492
747,11.7568,0.6762,-2.0124,2.2858,0.9923,-0.1777
748,11.0086,-0.4599,-1.8031,1.8339,0.8799,-0.3196
749,10.0344,-1.1545,-1.5381,1.1714,0.897,-0.3156
750,9.1503,-1.8288,-1.7021,0.486,0.9428,-0.1997
751,8.4481,-2.0462,-2.0898,-0.123,0.9656,-0.0199
752,7.7384,-1.9195,-2.9733,-0.6678,0.8953,0.1468
753,7.1425,-1.4277,-3.6105,-0.8621,0.6945,0.2644
754,7.0837,-1.0237,-3.9069,-0.552,0.389,0.2827
755,7.6411,-1.0469,-4.0773,-0.1091,-0.0333,0.2531
756,8.1389,-1.0217,-3.8506,0.1483,-0.4649,0.2084
757,11.2016,0.3245,15.2668,-0.0818,-0.3882,0.338
758,11.1502,-20.1835,-27.2768,-0.1925,-2.1396,1.0577
759,-3.0379,3.2832,-4.3458,-0.067,-2.7638,0.8444
760,11.307,-1.2686,-1.9383,0.2156,-0.6681,0.1332
761,10.7423,-3.3441,0.2938,-0.1269,-0.3935,0.2287
762,9.7963,-1.8686,0.0624,0.4012,-0.5744,0.0794
763,9.8832,-0.4715,-0.4761,0.1766,-0.5979,0.1471
764,10.3003,-1.5209,-0.7647,0.0654,-0.5224,0.1475
765,10.0757,-0.7402,-0.9869,-0.016,-0.2738,0.1353
766,9.7796,-1.6833,-0.5493,-0.1517,-0.2767,0.0786
767,9.7842,-1.5778,-0.9614,-0.1471,-0.3688,-0.1422
768,9.6545,-1.5764,-0.9598,-0.1407,-0.4995,-0.267
769,9.6407,-1.0668,-1.1611,-0.0559,-0.7127,-0.3264
770,9.917,-1.2223,-1.0804,-0.0015,-0.9507,-0.3899
771,10.2542,-0.7919,-1.6678,0.0465,-1.0768,-0.5032
772,10.5075,-1.2363,-1.973,0.0943,-1.0587,-0.6246
773,13.1086,-2.4184,-0.7981,-0.5427,-1.0445,-0.414
774,13.1887,-1.7999,-1.5291,-1.2361,-1.024,-0.1341
775,11.7292,-3.2107,-1.7637,-1.6655,-1.0283,0.3134
776,9.2651,-2.4638,5.242,-1.5978,-0.1913,0.4869
777,9.1487,-3.3187,10.1775,0.5107,1.5077,0.7479
778,10.4788,-1.623,4.5181,0.9198,2.2609,0.8496
779,10.9536,-0.5536,-0.6427,-1.8045,2.0192,0.7984
780,11.0014,2.8043,-0.5976,-1.6037,1.4885,0.5564
781,11.4628,3.2577,0.5201,0.3943,1.1027,0.3704
782,11.6821,3.7379,-0.1964,2.3855,0.967,0.0997
783,11.9514,2.1754,-1.2046,2.5606,0.844,-0.2462
784,11.3293,0.6794,-1.3495,1.7856,0.6561,-0.5182
785,10.4843,-0.5805,-0.5896,1.0116,0.6369,-0.5326
786,9.4771,-1.3758,-0.2487,0.6548,0.705,-0.4407
787,8.7699,-2.2645,-0.651,0.1693,0.8431,-0.321
788,8.1095,-2.7448,-1.627,-0.478,0.9702,-0.1435
789,7.7085,-2.9972,-2.6916,-0.9624,0.9423,0.0362
790,7.0469,-2.5764,-3.765,-1.0126,0.6565,0.1931
791,7.0649,-2.1466,-4.0741,-0.3693,0.1562,0.253
792,7.1542,-1.6949,-4.1607,0.2433,-0.3646,0.249
793,11.1536,-7.2878,4.3188,0.3786,-0.5031,0.6221
794,13.1269,10.3579,0.6447,0.1722,-1.7895,-0.3576
795,30.162,13.8416,6.4005,1.7436,-2.4583,-0.045
796,11.9973,-5.8618,-1.9812,0.9078,-0.9514,0.5155
797,12.7861,-0.035,-1.3436,-0.5648,-0.5276,0.3543
798,9.8675,-2.5019,-0.1804,0.0774,-0.5318,0.0956
799,10.1151,-0.4091,-0.9013,0.2574,-0.5611,0.0567
800,9.9585,-1.4056,-1.1085,0.0754,-0.3624,0.0448
801,9.9279,-0.981,-0.8445,-0.0799,-0.2089,0.0407
802,9.7448,-1.567,-0.616,-0.1152,-0.2885,-0.0224
803,9.595,-1.3561,-0.6804,-0.1563,-0.476,-0.1552
804,9.6916,-1.4993,-0.7358,-0.0726,-0.7335,-0.2378
805,9.696,-0.6092,-1.3173,-0.0378,-0.9316,-0.2762
806,9.8436,-1.0676,-1.5304,0.0514,-1.0794,-0.3009
807,10.343,-0.7524,-1.8655,0.0569,-1.1825,-0.3506
808,11.2861,-1.2985,-1.9265,0.0143,-1.2445,-0.4649
809,14.961,-1.2411,0.2766,-0.761,-1.2565,-0.2781
810,13.3149,-1.8199,-2.2096,-1.2895,-1.0975,0.1637
811,10.4908,-3.0786,-2.163,-1.3395,-0.8848,0.2448
